trans_date_trans_time,trans_num,cc_num,amt,merchant,category,is_fraud,prediction,fraud_probability,processed_at
2025-10-30 21:58:55,TRANS_199,4297684783856390,485.44,merchant_99,food,0,0,0.11538529705748703,2025-10-31 01:41:48.096871
2025-10-30 21:57:55,TRANS_200,4512874146301968,913.56,merchant_0,grocery,0,0,0.10537647027564079,2025-10-31 01:41:48.096871
2025-10-30 21:56:55,TRANS_201,4755963697116013,814.64,merchant_1,entertainment,0,0,0.09499852471077347,2025-10-31 01:41:48.096871
2025-10-30 21:55:55,TRANS_202,4801598724694442,711.68,merchant_2,entertainment,0,0,0.09315525082807968,2025-10-31 01:41:48.096871
2025-10-30 21:54:55,TRANS_203,4750458931746931,717.72,merchant_3,entertainment,0,0,0.09522306471162341,2025-10-31 01:41:48.096871
2025-10-30 21:53:55,TRANS_204,4670670884989404,394.28,merchant_4,shopping,0,0,0.09853131130997866,2025-10-31 01:41:48.096871
2025-10-30 21:52:55,TRANS_205,4519971904766723,574.39,merchant_5,grocery,0,0,0.10505976266475711,2025-10-31 01:41:48.096871
2025-10-30 21:51:55,TRANS_206,4602321062813064,485.85,merchant_6,shopping,0,0,0.10144631329253763,2025-10-31 01:41:48.096871
2025-10-30 21:50:55,TRANS_207,4002698489192483,416.0,merchant_7,travel,1,0,0.130440752728026,2025-10-31 01:41:48.096871
2025-10-30 21:49:55,TRANS_208,4687621723935892,665.64,merchant_8,shopping,0,0,0.09782002382681868,2025-10-31 01:41:48.096871
2025-10-30 21:48:55,TRANS_209,4464946886896106,500.25,merchant_9,travel,1,0,0.10753713857870846,2025-10-31 01:41:48.096871
2025-10-30 21:47:55,TRANS_210,4307709335621713,995.71,merchant_10,shopping,0,0,0.11490122973798617,2025-10-31 01:41:48.096871
2025-10-30 21:46:55,TRANS_211,4926726437962748,139.87,merchant_11,shopping,0,0,0.08826483959376513,2025-10-31 01:41:48.096871
2025-10-30 21:45:55,TRANS_212,4160877138115472,223.24,merchant_12,grocery,0,0,0.12217040473938302,2025-10-31 01:41:48.096871
2025-10-30 21:44:55,TRANS_213,4491230606341597,335.65,merchant_13,shopping,0,0,0.1063474270608363,2025-10-31 01:41:48.096871
2025-10-30 21:43:55,TRANS_214,4946167180493014,431.34,merchant_14,food,0,0,0.0875261675842664,2025-10-31 01:41:48.096871
2025-10-30 21:42:55,TRANS_215,4395279844597997,70.36,merchant_15,entertainment,0,0,0.11074732684840646,2025-10-31 01:41:48.096871
2025-10-30 21:41:55,TRANS_216,4187528976940549,194.76,merchant_16,shopping,1,0,0.12082218785804584,2025-10-31 01:41:48.096871
2025-10-30 21:40:55,TRANS_217,4894669047522909,460.6,merchant_17,food,0,0,0.08949519737835353,2025-10-31 01:41:48.096871
2025-10-30 21:39:55,TRANS_218,4558703610491423,986.92,merchant_18,grocery,0,0,0.10334628820561971,2025-10-31 01:41:48.096871
2025-10-30 21:38:55,TRANS_219,4448899201250860,61.19,merchant_19,shopping,0,0,0.10826926673093248,2025-10-31 01:41:48.096871
2025-10-30 21:37:55,TRANS_220,4770303154201650,760.51,merchant_20,grocery,0,0,0.09441584039167934,2025-10-31 01:41:48.096871
2025-10-30 21:36:55,TRANS_221,4922297838172230,62.44,merchant_21,entertainment,0,0,0.08843389461201336,2025-10-31 01:41:48.096871
2025-10-30 21:35:55,TRANS_222,4285110918223478,342.28,merchant_22,travel,0,0,0.1159949723469298,2025-10-31 01:41:48.096871
2025-10-30 21:34:55,TRANS_223,4719448740552010,84.27,merchant_23,grocery,0,0,0.09649686545402926,2025-10-31 01:41:48.096871
2025-10-30 21:33:55,TRANS_224,4196344476419458,261.31,merchant_24,food,0,0,0.12037907729796783,2025-10-31 01:41:48.096871
2025-10-30 21:32:55,TRANS_225,4466824647101084,503.44,merchant_25,food,0,0,0.10745175645728583,2025-10-31 01:41:48.096871
2025-10-30 21:31:55,TRANS_226,4727532214225592,457.83,merchant_26,travel,0,0,0.09616336272464727,2025-10-31 01:41:48.096871
2025-10-30 21:30:55,TRANS_227,4816022333152427,872.76,merchant_27,shopping,0,0,0.0925793652425096,2025-10-31 01:41:48.096871
2025-10-30 21:29:55,TRANS_228,4606025891667238,643.45,merchant_28,entertainment,0,0,0.10128636692202493,2025-10-31 01:41:48.096871
2025-10-30 21:28:55,TRANS_229,4637383808134624,637.67,merchant_29,shopping,0,0,0.0999415116413102,2025-10-31 01:41:48.096871
2025-10-30 21:27:55,TRANS_230,4246104536969843,303.12,merchant_30,entertainment,0,0,0.11790412680755753,2025-10-31 01:41:48.096871
2025-10-30 21:26:55,TRANS_231,4269459303118831,168.71,merchant_31,shopping,0,0,0.11675778838591926,2025-10-31 01:41:48.096871
2025-10-30 21:25:55,TRANS_232,4764793685514582,878.88,merchant_32,entertainment,0,0,0.09463933817096269,2025-10-31 01:41:48.096871
2025-10-30 21:24:55,TRANS_233,4036769496096762,610.38,merchant_33,grocery,0,0,0.12862007137024317,2025-10-31 01:41:48.096871
2025-10-30 21:23:55,TRANS_234,4782738685662043,777.79,merchant_34,shopping,0,0,0.09391311625247571,2025-10-31 01:41:48.096871
2025-10-30 21:22:55,TRANS_235,4711260056881069,37.69,merchant_35,food,0,0,0.09683576183216971,2025-10-31 01:41:48.096871
2025-10-30 21:21:55,TRANS_236,4114126913229005,79.27,merchant_36,grocery,0,0,0.12456660407461174,2025-10-31 01:41:48.096871
2025-10-30 21:20:55,TRANS_237,4278050600172569,433.14,merchant_37,entertainment,0,0,0.11633853507629809,2025-10-31 01:41:48.096871
2025-10-30 21:19:55,TRANS_238,4310004256880059,724.04,merchant_38,grocery,0,0,0.11479066104866394,2025-10-31 01:41:48.096871
2025-10-30 21:18:55,TRANS_239,4347811067058297,638.4,merchant_39,grocery,0,0,0.11298243150711507,2025-10-31 01:41:48.096871
2025-10-30 21:17:55,TRANS_240,4259423673761990,398.2,merchant_40,grocery,1,0,0.1172491844935975,2025-10-31 01:41:48.096871
2025-10-30 21:16:55,TRANS_241,4448310586651624,60.78,merchant_41,shopping,0,0,0.10829620361097515,2025-10-31 01:41:48.096871
2025-10-30 21:15:55,TRANS_242,4154053382391982,483.51,merchant_42,entertainment,0,0,0.1225176690897478,2025-10-31 01:41:48.096871
2025-10-30 21:14:55,TRANS_243,4733356803686823,923.32,merchant_43,travel,0,0,0.09592369441447587,2025-10-31 01:41:48.096871
2025-10-30 21:13:55,TRANS_244,4937909759235870,212.22,merchant_44,travel,1,0,0.08783923200656002,2025-10-31 01:41:48.096871
2025-10-30 21:12:55,TRANS_245,4067031852957213,253.53,merchant_45,travel,0,0,0.12702112339120508,2025-10-31 01:41:48.096871
2025-10-30 21:11:55,TRANS_246,4796306703707798,570.43,merchant_46,entertainment,0,0,0.09336734799842807,2025-10-31 01:41:48.096871
2025-10-30 21:10:55,TRANS_247,4295269592020693,554.98,merchant_47,travel,0,0,0.1155021870487727,2025-10-31 01:41:48.096871
2025-10-30 21:09:55,TRANS_248,4407061194645875,117.45,merchant_48,entertainment,0,0,0.11019862132764165,2025-10-31 01:41:48.096871
2025-10-30 21:08:55,TRANS_249,4430308040713994,116.49,merchant_49,travel,0,0,0.1091229054392957,2025-10-31 01:41:48.096871
2025-10-30 21:07:55,TRANS_250,4973726411243025,246.29,merchant_50,shopping,0,0,0.08648860180459744,2025-10-31 01:41:48.096871
2025-10-30 21:06:55,TRANS_251,4767305274207731,578.36,merchant_51,travel,0,0,0.09453739405889472,2025-10-31 01:41:48.096871
2025-10-30 21:05:55,TRANS_252,4376300175320799,24.22,merchant_52,food,1,0,0.11163631780315977,2025-10-31 01:41:48.096871
2025-10-30 21:04:55,TRANS_253,4871918947339739,182.52,merchant_53,shopping,0,0,0.090377702985101,2025-10-31 01:41:48.096871
2025-10-30 21:03:55,TRANS_254,4894422235289645,173.77,merchant_54,food,0,0,0.08950472971517169,2025-10-31 01:41:48.096871
2025-10-30 21:02:55,TRANS_255,4697859796800360,899.94,merchant_55,shopping,1,0,0.09739263665153915,2025-10-31 01:41:48.096871
2025-10-30 21:01:55,TRANS_256,4835291284342032,689.91,merchant_56,food,0,0,0.09181501063649303,2025-10-31 01:41:48.096871
2025-10-30 21:00:55,TRANS_257,4156866838742245,743.45,merchant_57,entertainment,0,0,0.12237438810755454,2025-10-31 01:41:48.096871
2025-10-30 20:59:55,TRANS_258,4526294499762100,54.79,merchant_58,travel,0,0,0.10477835126195172,2025-10-31 01:41:48.096871
2025-10-30 20:58:55,TRANS_259,4117546234472768,299.16,merchant_59,food,0,0,0.12438998798543213,2025-10-31 01:41:48.096871
2025-10-30 20:57:55,TRANS_260,4771410071792163,170.12,merchant_60,entertainment,1,0,0.09437099411073598,2025-10-31 01:41:48.096871
2025-10-30 20:56:55,TRANS_261,4320307749127755,566.58,merchant_61,travel,0,0,0.1142953821550815,2025-10-31 01:41:48.096871
2025-10-30 20:55:55,TRANS_262,4103567173754871,844.68,merchant_62,travel,0,0,0.1251133980099601,2025-10-31 01:41:48.096871
2025-10-30 20:54:55,TRANS_263,4507293082845373,707.97,merchant_63,shopping,0,0,0.10562609299452566,2025-10-31 01:41:48.096871
2025-10-30 20:53:55,TRANS_264,4144517129954263,715.71,merchant_64,shopping,0,0,0.12300439622453348,2025-10-31 01:41:48.096871
2025-10-30 20:52:55,TRANS_265,4541569839163711,491.46,merchant_65,travel,0,0,0.10410120869014772,2025-10-31 01:41:48.096871
2025-10-30 20:51:55,TRANS_266,4698356393558092,832.09,merchant_66,travel,0,0,0.09737194869503438,2025-10-31 01:41:48.096871
2025-10-30 20:50:55,TRANS_267,4853544702486574,199.35,merchant_67,travel,0,0,0.09109617686286361,2025-10-31 01:41:48.096871
2025-10-30 20:49:55,TRANS_268,4959197644212249,702.33,merchant_68,grocery,1,0,0.08703419396986593,2025-10-31 01:41:48.096871
2025-10-30 20:48:55,TRANS_269,4722834471784444,990.88,merchant_69,food,0,0,0.09635705359167862,2025-10-31 01:41:48.096871
2025-10-30 20:47:55,TRANS_270,4503534433897048,424.72,merchant_70,travel,0,0,0.10579449880597736,2025-10-31 01:41:48.096871
2025-10-30 20:46:55,TRANS_271,4711356108948835,855.0,merchant_71,food,0,0,0.09683178047512601,2025-10-31 01:41:48.096871
2025-10-30 20:45:55,TRANS_272,4973951809881637,389.29,merchant_72,shopping,0,0,0.08648016195275303,2025-10-31 01:41:48.096871
2025-10-30 20:44:55,TRANS_273,4187860094637859,559.88,merchant_73,entertainment,0,0,0.12080551884688619,2025-10-31 01:41:48.096871
2025-10-30 20:43:55,TRANS_274,4074993393367199,575.6,merchant_74,grocery,0,0,0.1266032974900623,2025-10-31 01:41:48.096871
2025-10-30 20:42:55,TRANS_275,4696635000470429,554.83,merchant_75,travel,0,0,0.09744367777701332,2025-10-31 01:41:48.096871
2025-10-30 20:41:55,TRANS_276,4960234396303496,333.0,merchant_76,grocery,0,0,0.08699515834910472,2025-10-31 01:41:48.096871
2025-10-30 20:40:55,TRANS_277,4125450988891418,494.62,merchant_77,food,0,0,0.12398251090806156,2025-10-31 01:41:48.096871
2025-10-30 20:39:55,TRANS_278,4057834835426371,431.21,merchant_78,food,0,0,0.12750525397954818,2025-10-31 01:41:48.096871
2025-10-30 20:38:55,TRANS_279,4747230311033982,771.21,merchant_79,shopping,0,0,0.09535498134885055,2025-10-31 01:41:48.096871
2025-10-30 20:37:55,TRANS_280,4888220667197300,304.69,merchant_80,travel,0,0,0.08974454621639179,2025-10-31 01:41:48.096871
2025-10-30 20:36:55,TRANS_281,4568783492439609,852.71,merchant_81,shopping,0,0,0.10290443100026445,2025-10-31 01:41:48.096871
2025-10-30 20:35:55,TRANS_282,4657100728045034,749.76,merchant_82,entertainment,0,0,0.09910405587395636,2025-10-31 01:41:48.096871
2025-10-30 20:34:55,TRANS_283,4970751183036635,306.75,merchant_83,grocery,0,0,0.08660007648538973,2025-10-31 01:41:48.096871
2025-10-30 20:33:55,TRANS_284,4710385494493298,531.71,merchant_84,travel,0,0,0.09687201915630997,2025-10-31 01:41:48.096871
2025-10-30 20:32:55,TRANS_285,4608761060799936,127.69,merchant_85,entertainment,0,0,0.10116842670876779,2025-10-31 01:41:48.096871
2025-10-30 20:31:55,TRANS_286,4278284910299906,188.1,merchant_86,travel,0,0,0.11632711912950276,2025-10-31 01:41:48.096871
2025-10-30 20:30:55,TRANS_287,4366624420689384,207.16,merchant_87,food,0,0,0.1120919185258063,2025-10-31 01:41:48.096871
2025-10-30 20:29:55,TRANS_288,4233580850333186,966.75,merchant_88,food,0,0,0.11852284325620613,2025-10-31 01:41:48.096871
2025-10-30 20:28:55,TRANS_289,4876191232816982,997.65,merchant_89,food,0,0,0.09021137998014943,2025-10-31 01:41:48.096871
2025-10-30 20:27:55,TRANS_290,4569136104112840,911.51,merchant_90,shopping,0,0,0.10288900438942075,2025-10-31 01:41:48.096871
2025-10-30 20:26:55,TRANS_291,4552172028940585,756.94,merchant_91,grocery,0,0,0.10363349923010574,2025-10-31 01:41:48.096871
2025-10-30 20:25:55,TRANS_292,4488863833624034,765.85,merchant_92,entertainment,0,0,0.10645408026120906,2025-10-31 01:41:48.096871
2025-10-30 20:24:55,TRANS_293,4035082755606074,986.04,merchant_93,entertainment,0,0,0.12870969517460312,2025-10-31 01:41:48.096871
2025-10-30 20:23:55,TRANS_294,4113726571443898,802.58,merchant_94,travel,0,0,0.12458729674143584,2025-10-31 01:41:48.096871
2025-10-30 20:22:55,TRANS_295,4073484724520960,575.2,merchant_95,food,0,0,0.1266823828888381,2025-10-31 01:41:48.096871
2025-10-30 20:21:55,TRANS_296,4161086670754798,688.13,merchant_96,grocery,0,0,0.12215975493841098,2025-10-31 01:41:48.096871
2025-10-30 20:20:55,TRANS_297,4540424803792330,960.43,merchant_97,travel,0,0,0.1041518327306017,2025-10-31 01:41:48.096871
2025-10-30 20:19:55,TRANS_298,4204413012043112,458.84,merchant_98,shopping,0,0,0.11997474296434558,2025-10-31 01:41:48.096871
2025-10-30 20:18:55,TRANS_299,4160571244069230,577.75,merchant_99,food,0,0,0.12218595368400299,2025-10-31 01:41:48.096871
2025-10-30 20:17:55,TRANS_300,4633887288824177,363.46,merchant_0,travel,0,0,0.10009067782076728,2025-10-31 01:41:48.096871
2025-10-30 20:16:55,TRANS_301,4078613332192704,275.96,merchant_1,shopping,0,0,0.12641371010654512,2025-10-31 01:41:48.096871
2025-10-30 20:15:55,TRANS_302,4976492472444590,677.45,merchant_2,food,0,0,0.08638508065773325,2025-10-31 01:41:48.096871
2025-10-30 20:14:55,TRANS_303,4295092566837301,79.46,merchant_3,entertainment,0,0,0.11551075872792124,2025-10-31 01:41:48.096871
2025-10-30 20:13:55,TRANS_304,4528222574070090,137.59,merchant_4,entertainment,0,0,0.10469266742102443,2025-10-31 01:41:48.096871
2025-10-30 20:12:55,TRANS_305,4236377468618384,593.96,merchant_5,food,0,0,0.11838443672361813,2025-10-31 01:41:48.096871
2025-10-30 20:11:55,TRANS_306,4785291880824102,713.29,merchant_6,entertainment,0,0,0.09381019701292652,2025-10-31 01:41:48.096871
2025-10-30 20:10:55,TRANS_307,4811799786743641,368.79,merchant_7,grocery,0,0,0.0927476253869169,2025-10-31 01:41:48.096871
2025-10-30 20:09:55,TRANS_308,4303760519099510,570.87,merchant_8,grocery,0,0,0.11509169958537889,2025-10-31 01:41:48.096871
2025-10-30 20:08:55,TRANS_309,4792488357404091,636.87,merchant_9,grocery,0,0,0.09352065117482052,2025-10-31 01:41:48.096871
2025-10-30 20:07:55,TRANS_310,4554562842439963,967.18,merchant_10,grocery,0,0,0.10352828698353501,2025-10-31 01:41:48.096871
2025-10-30 20:06:55,TRANS_311,4540227180833658,873.9,merchant_11,entertainment,0,0,0.10416057219257716,2025-10-31 01:41:48.096871
2025-10-30 20:05:55,TRANS_312,4129688560317158,730.0,merchant_12,grocery,0,0,0.1237645432230152,2025-10-31 01:41:48.096871
2025-10-30 20:04:55,TRANS_313,4885015811989057,942.05,merchant_13,shopping,1,0,0.08986870580718162,2025-10-31 01:41:48.096871
2025-10-30 20:03:55,TRANS_314,4572614033905631,640.12,merchant_14,entertainment,0,0,0.10273695609886778,2025-10-31 01:41:48.096871
2025-10-30 20:02:55,TRANS_315,4912133068652394,291.18,merchant_15,shopping,1,0,0.08882302525951012,2025-10-31 01:41:48.096871
2025-10-30 20:01:55,TRANS_316,4276125715522963,863.01,merchant_16,food,1,0,0.11643235521990773,2025-10-31 01:41:48.096871
2025-10-30 20:00:55,TRANS_317,4198543256720053,191.49,merchant_17,entertainment,0,0,0.12026877451849496,2025-10-31 01:41:48.096871
2025-10-30 19:59:55,TRANS_318,4242655365945514,927.79,merchant_18,grocery,0,0,0.11807424887634896,2025-10-31 01:41:48.096871
2025-10-30 19:58:55,TRANS_319,4400583804955052,219.88,merchant_19,food,0,0,0.1105000043674108,2025-10-31 01:41:48.096871
2025-10-30 19:57:55,TRANS_320,4948695198965870,720.14,merchant_20,food,0,0,0.08743052444601339,2025-10-31 01:41:48.096871
2025-10-30 19:56:55,TRANS_321,4303719209011315,625.15,merchant_21,shopping,0,0,0.11509369361469673,2025-10-31 01:41:48.096871
2025-10-30 19:55:55,TRANS_322,4054220765790169,687.79,merchant_22,travel,0,0,0.12769592924869894,2025-10-31 01:41:48.096871
2025-10-30 19:54:55,TRANS_323,4658859722383352,932.99,merchant_23,entertainment,0,0,0.0990296486288443,2025-10-31 01:41:48.096871
2025-10-30 19:53:55,TRANS_324,4519714672719774,648.63,merchant_24,travel,0,0,0.10507122587629382,2025-10-31 01:41:48.096871
2025-10-30 19:52:55,TRANS_325,4095437744298965,655.54,merchant_25,shopping,0,0,0.1255357482428184,2025-10-31 01:41:48.096871
2025-10-30 19:51:55,TRANS_326,4094481166072545,843.52,merchant_26,grocery,0,0,0.12558552579863044,2025-10-31 01:41:48.096871
2025-10-30 19:50:55,TRANS_327,4644687395211018,843.58,merchant_27,food,0,0,0.09963056827346548,2025-10-31 01:41:48.096871
2025-10-30 19:49:55,TRANS_328,4278049101425310,231.6,merchant_28,entertainment,1,0,0.11633860810068165,2025-10-31 01:41:48.096871
2025-10-30 19:48:55,TRANS_329,4013294460734994,887.03,merchant_29,grocery,0,0,0.1298721918695928,2025-10-31 01:41:48.096871
2025-10-30 19:47:55,TRANS_330,4954457220024185,609.37,merchant_30,entertainment,0,0,0.0872128815839704,2025-10-31 01:41:48.096871
2025-10-30 19:46:55,TRANS_331,4084085756648022,577.57,merchant_31,grocery,0,0,0.1261275633774237,2025-10-31 01:41:48.096871
2025-10-30 19:45:55,TRANS_332,4143305504186753,677.82,merchant_32,entertainment,0,0,0.12306635608639535,2025-10-31 01:41:48.096871
2025-10-30 19:44:55,TRANS_333,4995167913515096,889.25,merchant_33,travel,0,0,0.08568907494819168,2025-10-31 01:41:48.096871
2025-10-30 19:43:55,TRANS_334,4335605290513177,386.11,merchant_34,travel,0,0,0.11356347765230054,2025-10-31 01:41:48.096871
2025-10-30 19:42:55,TRANS_335,4472965468516058,594.32,merchant_35,grocery,0,0,0.10717294837335181,2025-10-31 01:41:48.096871
2025-10-30 19:41:55,TRANS_336,4161086166559768,79.57,merchant_36,travel,0,0,0.12215978056389705,2025-10-31 01:41:48.096871
2025-10-30 19:40:55,TRANS_337,4275694077124490,28.65,merchant_37,grocery,0,0,0.1164534025740857,2025-10-31 01:41:48.096871
2025-10-30 19:39:55,TRANS_338,4786992165996359,879.71,merchant_38,grocery,0,0,0.09374171465544182,2025-10-31 01:41:48.096871
2025-10-30 19:38:55,TRANS_339,4943714952586663,721.01,merchant_39,travel,0,0,0.08761903368927104,2025-10-31 01:41:48.096871
2025-10-30 19:37:55,TRANS_340,4563409839647328,567.97,merchant_40,food,0,0,0.10313977951681463,2025-10-31 01:41:48.096871
2025-10-30 19:36:55,TRANS_341,4169511636463703,629.85,merchant_41,food,0,0,0.12173220549365918,2025-10-31 01:41:48.096871
2025-10-30 19:35:55,TRANS_342,4649655681553145,220.2,merchant_42,grocery,0,0,0.09941954011942601,2025-10-31 01:41:48.096871
2025-10-30 19:34:55,TRANS_343,4033801954796122,683.43,merchant_43,travel,0,0,0.12877778519905042,2025-10-31 01:41:48.096871
2025-10-30 19:33:55,TRANS_344,4826796517484838,60.7,merchant_44,grocery,0,0,0.09215127671207203,2025-10-31 01:41:48.096871
2025-10-30 19:32:55,TRANS_345,4329361152912280,87.8,merchant_45,shopping,0,0,0.11386173097807575,2025-10-31 01:41:48.096871
2025-10-30 19:31:55,TRANS_346,4356417524341735,762.34,merchant_46,shopping,1,0,0.11257428905430275,2025-10-31 01:41:48.096871
2025-10-30 19:30:55,TRANS_347,4411136069298977,220.09,merchant_47,shopping,0,0,0.11000939288858358,2025-10-31 01:41:48.096871
2025-10-30 19:29:55,TRANS_348,4450000174140321,139.95,merchant_48,shopping,0,0,0.10821889850504694,2025-10-31 01:41:48.096871
2025-10-30 19:28:55,TRANS_349,4253068467026769,474.35,merchant_49,travel,0,0,0.11756129483078763,2025-10-31 01:41:48.096871
2025-10-30 19:27:55,TRANS_350,4363960052652206,653.94,merchant_50,travel,0,0,0.11221766016771854,2025-10-31 01:41:48.096871
2025-10-30 19:26:55,TRANS_351,4028491143182793,669.59,merchant_51,food,0,0,0.12906044654203588,2025-10-31 01:41:48.096871
2025-10-30 19:25:55,TRANS_352,4455673853506959,150.04,merchant_52,shopping,0,0,0.10795966061298091,2025-10-31 01:41:48.096871
2025-10-30 19:24:55,TRANS_353,4767723978550655,630.61,merchant_53,travel,0,0,0.09452040862913252,2025-10-31 01:41:48.096871
2025-10-30 19:23:55,TRANS_354,4494653180633825,816.59,merchant_54,travel,0,0,0.10619336307575242,2025-10-31 01:41:48.096871
2025-10-30 19:22:55,TRANS_355,4175302822177858,362.81,merchant_55,grocery,0,0,0.12143906293559581,2025-10-31 01:41:48.096871
2025-10-30 19:21:55,TRANS_356,4731612800914825,966.71,merchant_56,entertainment,1,0,0.09599540001526816,2025-10-31 01:41:48.096871
2025-10-30 19:20:55,TRANS_357,4863375929642036,291.76,merchant_57,shopping,0,0,0.09071111701539204,2025-10-31 01:41:48.096871
2025-10-30 19:19:55,TRANS_358,4769386546254455,269.23,merchant_58,entertainment,0,0,0.09445299080855461,2025-10-31 01:41:48.096871
2025-10-30 19:18:55,TRANS_359,4829675288645913,60.88,merchant_59,shopping,0,0,0.09203719653401546,2025-10-31 01:41:48.096871
2025-10-30 19:17:55,TRANS_360,4143107690397180,75.3,merchant_60,travel,0,0,0.12307647439349101,2025-10-31 01:41:48.096871
2025-10-30 19:16:55,TRANS_361,4648902873215348,874.92,merchant_61,food,0,0,0.09945149010254674,2025-10-31 01:41:48.096871
2025-10-30 19:15:55,TRANS_362,4918323410847571,232.13,merchant_62,travel,0,0,0.0885858611756091,2025-10-31 01:41:48.096871
2025-10-30 19:14:55,TRANS_363,4132589145342318,903.99,merchant_63,food,0,0,0.12361553580038694,2025-10-31 01:41:48.096871
2025-10-30 19:13:55,TRANS_364,4752147714046676,609.77,merchant_64,travel,1,0,0.09515412864288361,2025-10-31 01:41:48.096871
2025-10-30 19:12:55,TRANS_365,4033776166866167,575.91,merchant_65,food,0,0,0.12877915645402704,2025-10-31 01:41:48.096871
2025-10-30 19:11:55,TRANS_366,4946087572871993,530.48,merchant_66,travel,0,0,0.08752918093447756,2025-10-31 01:41:48.096871
2025-10-30 19:10:55,TRANS_367,4835052289813154,797.66,merchant_67,food,0,0,0.09182445615752521,2025-10-31 01:41:48.096871
2025-10-30 19:09:55,TRANS_368,4682817815101442,636.35,merchant_68,shopping,0,0,0.09802113826383095,2025-10-31 01:41:48.096871
2025-10-30 19:08:55,TRANS_369,4001738765329674,970.22,merchant_69,grocery,0,0,0.13049235414672047,2025-10-31 01:41:48.096871
2025-10-30 19:07:55,TRANS_370,4065200243357048,424.1,merchant_70,shopping,0,0,0.12711741381060176,2025-10-31 01:41:48.096871
2025-10-30 19:06:55,TRANS_371,4912437225591651,454.66,merchant_71,shopping,0,0,0.08881135903964474,2025-10-31 01:41:48.096871
2025-10-30 19:05:55,TRANS_372,4769648897422822,435.16,merchant_72,travel,0,0,0.09444235629351472,2025-10-31 01:41:48.096871
2025-10-30 19:04:55,TRANS_373,4088463473554949,305.2,merchant_73,entertainment,1,0,0.12589905681345379,2025-10-31 01:41:48.096871
2025-10-30 19:03:55,TRANS_374,4449161657535859,284.48,merchant_74,travel,0,0,0.10825725779252451,2025-10-31 01:41:48.096871
2025-10-30 19:02:55,TRANS_375,4000527317044812,700.69,merchant_75,entertainment,0,0,0.13055751478945776,2025-10-31 01:41:48.096871
2025-10-30 19:01:55,TRANS_376,4924276715761210,840.98,merchant_76,entertainment,0,0,0.08835831788417187,2025-10-31 01:41:48.096871
2025-10-30 19:00:55,TRANS_377,4170447516564317,744.53,merchant_77,grocery,0,0,0.12168479115853979,2025-10-31 01:41:48.096871
2025-10-30 18:59:55,TRANS_378,4790522997797055,589.65,merchant_78,shopping,0,0,0.09359964656884617,2025-10-31 01:41:48.096871
2025-10-30 18:58:55,TRANS_379,4542334724526424,715.6,merchant_79,travel,0,0,0.10406740387114692,2025-10-31 01:41:48.096871
2025-10-30 18:57:55,TRANS_380,4235049422193824,384.24,merchant_80,entertainment,0,0,0.11845014518594912,2025-10-31 01:41:48.096871
2025-10-30 18:56:55,TRANS_381,4414483203973176,571.6,merchant_81,food,0,0,0.1098541722169449,2025-10-31 01:41:48.096871
2025-10-30 18:55:55,TRANS_382,4001200524315510,255.92,merchant_82,shopping,0,0,0.13052130131380932,2025-10-31 01:41:48.096871
2025-10-30 18:54:55,TRANS_383,4759289637542421,236.94,merchant_83,entertainment,0,0,0.09486308898916748,2025-10-31 01:41:48.096871
2025-10-30 18:53:55,TRANS_384,4192952794204530,394.44,merchant_84,food,0,0,0.12054939374752086,2025-10-31 01:41:48.096871
2025-10-30 18:52:55,TRANS_385,4700482889036202,538.7,merchant_85,travel,0,0,0.09728340435786384,2025-10-31 01:41:48.096871
2025-10-30 18:51:55,TRANS_386,4499291984699957,255.05,merchant_86,food,1,0,0.10598486558824942,2025-10-31 01:41:48.096871
2025-10-30 18:50:55,TRANS_387,4134118000498543,720.4,merchant_87,travel,0,0,0.12353705824003833,2025-10-31 01:41:48.096871
2025-10-30 18:49:55,TRANS_388,4471979361463255,128.39,merchant_88,travel,0,0,0.10721767706436279,2025-10-31 01:41:48.096871
2025-10-30 18:48:55,TRANS_389,4778312947168241,939.1,merchant_89,grocery,0,0,0.0940917574593786,2025-10-31 01:41:48.096871
2025-10-30 18:47:55,TRANS_390,4587217657178795,603.65,merchant_90,travel,0,0,0.10210068419851115,2025-10-31 01:41:48.096871
2025-10-30 18:46:55,TRANS_391,4150738247161425,267.44,merchant_91,grocery,0,0,0.12268668430148409,2025-10-31 01:41:48.096871
2025-10-30 18:45:55,TRANS_392,4428349197802048,947.09,merchant_92,entertainment,0,0,0.10921319151812015,2025-10-31 01:41:48.096871
2025-10-30 18:44:55,TRANS_393,4510696291136147,245.12,merchant_93,entertainment,0,0,0.10547381663790976,2025-10-31 01:41:48.096871
2025-10-30 18:43:55,TRANS_394,4849388499124075,262.95,merchant_94,grocery,0,0,0.09125940482285466,2025-10-31 01:41:48.096871
2025-10-30 18:42:55,TRANS_395,4083865580293916,812.66,merchant_95,food,0,0,0.12613906543503992,2025-10-31 01:41:48.096871
2025-10-30 18:41:55,TRANS_396,4534340462474046,849.69,merchant_96,travel,0,0,0.10442119731315283,2025-10-31 01:41:48.096871
2025-10-30 18:40:55,TRANS_397,4490143510272092,25.38,merchant_97,food,0,0,0.10639640286524597,2025-10-31 01:41:48.096871
2025-10-30 18:39:55,TRANS_398,4930187705869427,105.04,merchant_98,entertainment,0,0,0.08813291426300744,2025-10-31 01:41:48.096871
