trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2025-10-30 04:31:55,4107372775779314,merchant_46,entertainment,340.12,first_46,last_46,F,street_46,city_6,state_46,99992,27.88880782725773,-113.49883675918205,991710,job_16,2006-09-28,TRANS_1246,1761778915,45.68913566162479,-76.53315706614804,0
2025-10-30 04:30:55,4477225918694518,merchant_47,shopping,578.11,first_47,last_47,M,street_47,city_7,state_47,29795,38.72183702305245,-95.1249325296566,747328,job_17,2002-06-29,TRANS_1247,1761778855,33.77283391857546,-113.77762093114805,0
2025-10-30 04:29:55,4387645184826820,merchant_48,grocery,312.78,first_48,last_48,M,street_48,city_8,state_48,18175,34.80634443748655,-119.34003881768423,285172,job_18,1986-12-31,TRANS_1248,1761778795,27.94421495043273,-109.47908140572751,0
2025-10-30 04:28:55,4356415105116503,merchant_49,shopping,378.28,first_49,last_49,M,street_49,city_9,state_49,35815,41.47722938987869,-99.87101395861663,678841,job_19,1954-11-27,TRANS_1249,1761778735,26.326946715513227,-118.75033435094464,0
2025-10-30 04:27:55,4019774902503138,merchant_50,grocery,742.89,first_0,last_0,F,street_50,city_10,state_0,42447,28.228799249453218,-79.97296104292508,631508,job_20,1974-07-31,TRANS_1250,1761778675,30.068101341225898,-72.19743502383861,0
2025-10-30 04:26:55,4593430716023278,merchant_51,shopping,802.84,first_1,last_1,M,street_51,city_11,state_1,11084,29.51337411404511,-90.94958140774554,768056,job_21,1966-08-03,TRANS_1251,1761778615,46.052889939055646,-117.37984030426723,0
2025-10-30 04:25:55,4879953755402460,merchant_52,food,554.96,first_2,last_2,M,street_52,city_12,state_2,28293,27.17997771740186,-86.50745433960843,58428,job_22,1973-04-28,TRANS_1252,1761778555,44.80886866136803,-98.73767501187618,0
2025-10-30 04:24:55,4915128424323749,merchant_53,shopping,756.7,first_3,last_3,F,street_53,city_13,state_3,83241,49.39436105534929,-110.3051622402204,551783,job_23,1970-04-20,TRANS_1253,1761778495,43.808490981190644,-103.65843988274192,0
2025-10-30 04:23:55,4400206868791624,merchant_54,entertainment,586.82,first_4,last_4,F,street_54,city_14,state_4,62298,27.619746642230336,-88.42892214455313,215216,job_24,1999-08-03,TRANS_1254,1761778435,38.850525204395545,-71.46024033568261,0
2025-10-30 04:22:55,4527472007209601,merchant_55,shopping,749.76,first_5,last_5,M,street_55,city_15,state_5,87926,26.854931916285764,-108.0185058407673,86812,job_25,1976-08-25,TRANS_1255,1761778375,49.77943484608621,-83.1092949944521,0
2025-10-30 04:21:55,4327403900056045,merchant_56,grocery,539.35,first_6,last_6,F,street_56,city_16,state_6,75878,37.39998791249451,-104.04132175779779,702599,job_26,2001-07-26,TRANS_1256,1761778315,44.5053377400007,-118.6213509600995,0
2025-10-30 04:20:55,4387383993067027,merchant_57,entertainment,350.13,first_7,last_7,M,street_57,city_17,state_7,19376,46.242351129600365,-71.73164408704108,29064,job_27,1957-01-29,TRANS_1257,1761778255,36.87109817211303,-70.01849582574746,0
2025-10-30 04:19:55,4580736145582209,merchant_58,food,103.65,first_8,last_8,F,street_58,city_18,state_8,71376,30.538630969418122,-107.35714343093382,859556,job_28,1958-09-09,TRANS_1258,1761778195,40.879323132148286,-78.98003189212996,1
2025-10-30 04:18:55,4098503543187789,merchant_59,grocery,245.27,first_9,last_9,M,street_59,city_19,state_9,22441,42.015511316675784,-81.34285579837554,398144,job_29,1999-11-04,TRANS_1259,1761778135,41.26227221207847,-84.63461843630894,1
2025-10-30 04:17:55,4681240322828123,merchant_60,travel,69.98,first_10,last_10,F,street_60,city_0,state_10,37408,49.542971994215065,-71.68904041826033,511681,job_0,2005-04-24,TRANS_1260,1761778075,33.12217624076601,-85.96432425307195,0
2025-10-30 04:16:55,4316032812288416,merchant_61,grocery,610.69,first_11,last_11,M,street_61,city_1,state_11,22758,25.960652025510658,-107.36678806215744,552535,job_1,1963-07-07,TRANS_1261,1761778015,28.759515355780742,-77.39122734470257,0
2025-10-30 04:15:55,4983772901072282,merchant_62,entertainment,353.21,first_12,last_12,F,street_62,city_2,state_12,50408,45.25775536491793,-98.12113031729886,426921,job_2,1989-10-20,TRANS_1262,1761777955,29.111441747004122,-109.60132181646993,0
2025-10-30 04:14:55,4883747927767294,merchant_63,food,71.25,first_13,last_13,F,street_63,city_3,state_13,35684,25.775115506295144,-90.5676575546324,702312,job_3,1960-08-20,TRANS_1263,1761777895,26.367494461587064,-77.51488292006083,0
2025-10-30 04:13:55,4598837697580933,merchant_64,shopping,103.81,first_14,last_14,F,street_64,city_4,state_14,43388,45.79822066840194,-105.15658219693013,466806,job_4,1964-10-18,TRANS_1264,1761777835,34.89141136915141,-86.09383215185986,0
2025-10-30 04:12:55,4180115781529572,merchant_65,entertainment,97.7,first_15,last_15,M,street_65,city_5,state_15,92474,31.61530347507039,-100.7492782598791,780125,job_5,1968-02-12,TRANS_1265,1761777775,43.00515270629809,-97.06511335995486,0
2025-10-30 04:11:55,4904898803404135,merchant_66,travel,953.28,first_16,last_16,F,street_66,city_6,state_16,48587,46.38213423772307,-112.00174940603166,740406,job_6,1986-06-30,TRANS_1266,1761777715,32.93052905384915,-118.1346991641512,0
2025-10-30 04:10:55,4957907034615313,merchant_67,grocery,179.75,first_17,last_17,M,street_67,city_7,state_17,54003,37.3374887076117,-87.6395380921592,106324,job_7,1956-01-11,TRANS_1267,1761777655,31.72814009522991,-75.35621045855999,0
2025-10-30 04:09:55,4204891311444311,merchant_68,travel,796.68,first_18,last_18,M,street_68,city_8,state_18,93847,27.15190355969321,-119.0949813851392,446384,job_8,1957-04-08,TRANS_1268,1761777595,36.971724330491085,-94.49534812800577,0
2025-10-30 04:08:55,4378284505941355,merchant_69,grocery,711.72,first_19,last_19,F,street_69,city_9,state_19,22002,47.23511118498611,-98.24089415473557,703670,job_9,1963-02-12,TRANS_1269,1761777535,28.573087978124924,-103.36709617798742,0
2025-10-30 04:07:55,4910001339331675,merchant_70,travel,553.81,first_20,last_20,F,street_70,city_10,state_20,23244,45.899840431929746,-73.28150387216884,549136,job_10,1983-11-27,TRANS_1270,1761777475,31.573564300544017,-100.50663579760936,1
2025-10-30 04:06:55,4694426810451943,merchant_71,food,780.76,first_21,last_21,F,street_71,city_11,state_21,65257,39.63586339069637,-102.41660243635368,344078,job_11,1991-12-06,TRANS_1271,1761777415,47.01118012357241,-109.51540550435594,0
2025-10-30 04:05:55,4091034748931245,merchant_72,entertainment,731.38,first_22,last_22,F,street_72,city_12,state_22,46646,42.53794998082722,-100.4829100204717,252870,job_12,2003-03-22,TRANS_1272,1761777355,44.098806047789,-105.662252722814,0
2025-10-30 04:04:55,4366415286296998,merchant_73,grocery,226.67,first_23,last_23,M,street_73,city_13,state_23,10135,34.60196314436756,-93.43047181764837,191763,job_13,1998-09-09,TRANS_1273,1761777295,47.49438836603432,-97.1144943920145,0
2025-10-30 04:03:55,4756408381376538,merchant_74,shopping,966.35,first_24,last_24,F,street_74,city_14,state_24,59092,44.07265554538252,-87.62103428796266,547712,job_14,1980-11-14,TRANS_1274,1761777235,39.08948359633658,-116.91005065528685,0
2025-10-30 04:02:55,4716373203575253,merchant_75,travel,107.08,first_25,last_25,F,street_75,city_15,state_25,18535,47.60775630678627,-72.5420694129131,224204,job_15,2007-07-07,TRANS_1275,1761777175,25.46523938215241,-96.04110286083531,0
2025-10-30 04:01:55,4828680485867587,merchant_76,shopping,236.15,first_26,last_26,F,street_76,city_16,state_26,27799,47.537002930557044,-118.53788768380053,158503,job_16,1988-04-22,TRANS_1276,1761777115,25.22270412749332,-98.65584230012115,0
2025-10-30 04:00:55,4592120477385834,merchant_77,food,931.85,first_27,last_27,F,street_77,city_17,state_27,95934,47.643809050706274,-72.06460767607251,872906,job_17,1967-12-26,TRANS_1277,1761777055,28.97130594515913,-112.68109678462275,0
2025-10-30 03:59:55,4549515629237048,merchant_78,grocery,902.31,first_28,last_28,M,street_78,city_18,state_28,58736,27.25536101340311,-103.67133807003626,779321,job_18,1957-05-24,TRANS_1278,1761776995,38.663904599708154,-76.32727372404068,0
2025-10-30 03:58:55,4175682150874645,merchant_79,grocery,234.77,first_29,last_29,F,street_79,city_19,state_29,29440,37.38360459788704,-94.89993763676061,604538,job_19,1973-01-10,TRANS_1279,1761776935,26.632100495749473,-75.49927749683691,0
2025-10-30 03:57:55,4165232307506264,merchant_80,food,342.38,first_30,last_30,M,street_80,city_0,state_30,85071,36.03468867576279,-85.39130324053458,204807,job_20,1969-06-18,TRANS_1280,1761776875,33.188243677115956,-102.50670494102528,0
2025-10-30 03:56:55,4936377815292367,merchant_81,travel,525.07,first_31,last_31,M,street_81,city_1,state_31,98179,44.51432255327181,-87.03421995326653,988982,job_21,2006-12-14,TRANS_1281,1761776815,35.540826586569324,-73.39367287714654,0
2025-10-30 03:55:55,4071022017876867,merchant_82,grocery,604.75,first_32,last_32,F,street_82,city_2,state_32,49116,48.37037859794079,-81.30657911521232,661847,job_22,1994-10-08,TRANS_1282,1761776755,39.02619749995196,-117.2517466555574,1
2025-10-30 03:54:55,4497846861223864,merchant_83,food,304.37,first_33,last_33,M,street_83,city_3,state_33,60296,33.805103247366716,-78.23577403617651,852590,job_23,2001-05-05,TRANS_1283,1761776695,34.69518013916067,-113.83532296657427,0
2025-10-30 03:53:55,4811321547980957,merchant_84,entertainment,240.2,first_34,last_34,M,street_84,city_4,state_34,44937,48.185172612909014,-92.5123857114477,230817,job_24,1964-10-12,TRANS_1284,1761776635,39.96699025896838,-105.87659652507621,0
2025-10-30 03:52:55,4544685006713699,merchant_85,travel,582.59,first_35,last_35,M,street_85,city_5,state_35,10144,26.250634550868792,-92.08755320918469,587579,job_25,1947-07-19,TRANS_1285,1761776575,43.71986680775548,-96.74838332935579,1
2025-10-30 03:51:55,4188498384493775,merchant_86,entertainment,795.02,first_36,last_36,M,street_86,city_6,state_36,85015,40.96372574751506,-71.1306250578879,245967,job_26,2007-11-05,TRANS_1286,1761776515,29.417372306630778,-75.01040433772958,0
2025-10-30 03:50:55,4830611112450252,merchant_87,travel,804.96,first_37,last_37,M,street_87,city_7,state_37,37730,42.54727901122064,-74.48036348620391,619011,job_27,1966-07-18,TRANS_1287,1761776455,41.86367944153113,-70.0356328832494,0
2025-10-30 03:49:55,4843412562709776,merchant_88,entertainment,303.81,first_38,last_38,M,street_88,city_8,state_38,22359,47.002515971398296,-99.06267055822565,279558,job_28,1955-12-06,TRANS_1288,1761776395,26.980849695823782,-106.29089814356877,0
2025-10-30 03:48:55,4789908892735128,merchant_89,entertainment,495.72,first_39,last_39,M,street_89,city_9,state_39,14836,29.71906753914035,-85.3733842713771,13738,job_29,1963-06-02,TRANS_1289,1761776335,40.900932970872304,-78.34436083417602,0
2025-10-30 03:47:55,4685933199095019,merchant_90,entertainment,224.41,first_40,last_40,M,street_90,city_10,state_40,66906,33.80691276520196,-112.79711251538743,782742,job_0,1985-10-21,TRANS_1290,1761776275,46.40929472086598,-75.90615025718091,0
2025-10-30 03:46:55,4673440551768196,merchant_91,entertainment,340.35,first_41,last_41,M,street_91,city_11,state_41,14115,47.76417311418636,-118.27549740861635,35940,job_1,1987-04-01,TRANS_1291,1761776215,41.99186567514995,-75.92480486596742,0
2025-10-30 03:45:55,4723446199695867,merchant_92,travel,649.36,first_42,last_42,M,street_92,city_12,state_42,52321,40.27265396663453,-105.39188776963826,305037,job_2,2006-01-14,TRANS_1292,1761776155,31.875959029422557,-88.6055490514596,0
2025-10-30 03:44:55,4549231604531358,merchant_93,entertainment,952.25,first_43,last_43,F,street_93,city_13,state_43,66724,49.10624579911482,-91.79902284226773,38217,job_3,1981-04-25,TRANS_1293,1761776095,27.782584025766596,-111.66505205519809,0
2025-10-30 03:43:55,4816312110061269,merchant_94,food,431.83,first_44,last_44,F,street_94,city_14,state_44,30129,36.5560002167889,-108.897529758629,740932,job_4,1982-03-30,TRANS_1294,1761776035,45.46457937826058,-110.35406311833052,0
2025-10-30 03:42:55,4953684793292167,merchant_95,entertainment,833.43,first_45,last_45,F,street_95,city_15,state_45,27827,26.747802814792724,-98.12913343223796,395554,job_5,1993-06-30,TRANS_1295,1761775975,45.65175333954792,-92.88070534846048,0
2025-10-30 03:41:55,4568811873026385,merchant_96,shopping,435.09,first_46,last_46,F,street_96,city_16,state_46,84679,27.031144469012077,-88.03818220538318,443404,job_6,1976-01-18,TRANS_1296,1761775915,32.86553894459699,-82.75574189069889,0
2025-10-30 03:40:55,4829184576121383,merchant_97,travel,479.63,first_47,last_47,F,street_97,city_17,state_47,29512,39.79938117145567,-90.73711321251952,627915,job_7,1971-12-18,TRANS_1297,1761775855,36.32853822162414,-98.04047566056057,0
2025-10-30 03:39:55,4314481083253595,merchant_98,shopping,541.29,first_48,last_48,M,street_98,city_18,state_48,86043,48.44498205667878,-109.03543148725021,809108,job_8,1982-06-12,TRANS_1298,1761775795,33.90335416985913,-95.71918435322542,0
2025-10-30 03:38:55,4096924253425727,merchant_99,entertainment,321.3,first_49,last_49,M,street_99,city_19,state_49,47627,48.544751824511685,-118.4561331543324,59170,job_9,1948-08-26,TRANS_1299,1761775735,49.147825668384,-112.34828233547086,0
2025-10-30 03:37:55,4646132524507916,merchant_0,travel,247.14,first_0,last_0,F,street_0,city_0,state_0,93462,28.728590606667407,-85.9525635060743,573165,job_10,1983-05-04,TRANS_1300,1761775675,41.051776048616716,-79.77108977448054,0
2025-10-30 03:36:55,4806235332941291,merchant_1,entertainment,403.79,first_1,last_1,F,street_1,city_1,state_1,17203,36.95315557193353,-99.8838598693403,588662,job_11,1958-03-06,TRANS_1301,1761775615,39.947236580762336,-106.95580836056598,0
2025-10-30 03:35:55,4338742173893392,merchant_2,travel,187.32,first_2,last_2,M,street_2,city_2,state_2,41590,49.15591912918445,-72.222775886232,681579,job_12,1977-10-01,TRANS_1302,1761775555,46.49173692038582,-74.04264681539607,0
2025-10-30 03:34:55,4697846827867637,merchant_3,travel,719.88,first_3,last_3,F,street_3,city_3,state_3,34803,36.37561108395671,-118.71710659666947,905276,job_13,1983-06-08,TRANS_1303,1761775495,26.94587833512795,-82.86019232869168,0
2025-10-30 03:33:55,4839302130589682,merchant_4,food,540.6,first_4,last_4,M,street_4,city_4,state_4,93195,33.59368558413124,-87.97298442323037,944432,job_14,1966-10-19,TRANS_1304,1761775435,41.63203371757475,-79.05868522725271,0
2025-10-30 03:32:55,4532424263119323,merchant_5,grocery,831.68,first_5,last_5,F,street_5,city_5,state_5,88454,25.51227180323462,-76.79164764047893,686498,job_15,1962-08-17,TRANS_1305,1761775375,37.4885617272292,-80.93283416800341,0
2025-10-30 03:31:55,4943019535209489,merchant_6,travel,689.29,first_6,last_6,F,street_6,city_6,state_6,64157,41.465915491640615,-100.17183541845579,532327,job_16,1957-02-14,TRANS_1306,1761775315,27.772131859856664,-83.97754774779513,0
2025-10-30 03:30:55,4950718784130679,merchant_7,grocery,544.38,first_7,last_7,M,street_7,city_7,state_7,84961,31.52617427956574,-83.5489341716209,78337,job_17,1957-03-29,TRANS_1307,1761775255,46.327349730861684,-102.73833521277012,0
2025-10-30 03:29:55,4409624434027737,merchant_8,shopping,222.8,first_8,last_8,M,street_8,city_8,state_8,73949,40.719469554828315,-109.28796240898586,838790,job_18,2001-11-14,TRANS_1308,1761775195,40.77609934385848,-108.96928208970718,0
2025-10-30 03:28:55,4564307323127141,merchant_9,shopping,27.43,first_9,last_9,M,street_9,city_9,state_9,73619,28.860624661528185,-77.63147546262488,590968,job_19,2000-08-20,TRANS_1309,1761775135,30.472623057243688,-116.45363593776699,0
2025-10-30 03:27:55,4106913489039606,merchant_10,travel,319.31,first_10,last_10,F,street_10,city_10,state_10,14202,25.856148559767185,-105.19645334573462,918249,job_20,1955-01-23,TRANS_1310,1761775075,42.02137252414408,-101.58326043028333,0
2025-10-30 03:26:55,4381623988202554,merchant_11,shopping,801.13,first_11,last_11,M,street_11,city_11,state_11,45547,47.59568195994093,-100.56143135176936,318960,job_21,1977-08-17,TRANS_1311,1761775015,42.42000969973615,-107.82466643508441,1
2025-10-30 03:25:55,4850403366975628,merchant_12,shopping,711.71,first_12,last_12,F,street_12,city_12,state_12,74755,29.520713909801017,-114.31921421773207,317337,job_22,1961-09-24,TRANS_1312,1761774955,48.16590654194006,-118.54252154088499,0
2025-10-30 03:24:55,4590944208636947,merchant_13,food,288.7,first_13,last_13,M,street_13,city_13,state_13,31006,45.5316291694968,-97.24094163003838,276878,job_23,1956-12-23,TRANS_1313,1761774895,40.67195020207075,-86.49620542195868,0
2025-10-30 03:23:55,4004861652995680,merchant_14,food,757.39,first_14,last_14,M,street_14,city_14,state_14,43458,49.15049180877759,-102.16853775014494,40220,job_24,1976-05-09,TRANS_1314,1761774835,47.87504210997843,-103.83016831648216,0
2025-10-30 03:22:55,4830382565901086,merchant_15,travel,481.53,first_15,last_15,F,street_15,city_15,state_15,94865,28.572111740377782,-97.4379695138691,75437,job_25,1960-03-23,TRANS_1315,1761774775,39.37814335720443,-95.35097913734012,0
2025-10-30 03:21:55,4022616696155596,merchant_16,shopping,963.73,first_16,last_16,M,street_16,city_16,state_16,44268,25.32410633952922,-79.04403848656281,519635,job_26,1992-03-24,TRANS_1316,1761774715,29.725545168374197,-70.65782654225464,0
2025-10-30 03:20:55,4789385943002569,merchant_17,grocery,159.05,first_17,last_17,M,street_17,city_17,state_17,13381,31.338195004274887,-75.235966946208,663733,job_27,1978-10-29,TRANS_1317,1761774655,42.5667563571387,-71.0041768823817,0
2025-10-30 03:19:55,4359817088612738,merchant_18,food,306.05,first_18,last_18,M,street_18,city_18,state_18,21611,37.97312652321597,-117.4473743691016,184459,job_28,1962-07-17,TRANS_1318,1761774595,48.25813546499827,-88.84542669033027,0
2025-10-30 03:18:55,4863464155706560,merchant_19,grocery,526.04,first_19,last_19,M,street_19,city_19,state_19,45473,32.0249418389341,-97.93986162040406,774212,job_29,2002-06-20,TRANS_1319,1761774535,37.74278240701884,-81.98262687506158,0
2025-10-30 03:17:55,4356348762415850,merchant_20,travel,842.94,first_20,last_20,M,street_20,city_0,state_20,13696,26.626162208542116,-88.94238087260217,302553,job_0,2002-04-18,TRANS_1320,1761774475,45.341536629002434,-113.22452583799995,0
2025-10-30 03:16:55,4121821591785541,merchant_21,food,102.49,first_21,last_21,M,street_21,city_1,state_21,35021,43.34744258757039,-112.123385902509,789594,job_1,1964-12-18,TRANS_1321,1761774415,43.32402353059784,-117.47558316729561,0
2025-10-30 03:15:55,4670577791159525,merchant_22,entertainment,552.58,first_22,last_22,F,street_22,city_2,state_22,49856,43.54871460571277,-109.91856762841714,517451,job_2,1964-03-23,TRANS_1322,1761774355,33.8399848896222,-74.9256738817499,0
2025-10-30 03:14:55,4469684750517485,merchant_23,grocery,425.95,first_23,last_23,F,street_23,city_3,state_23,93480,30.765090485493566,-95.11557295441034,616805,job_3,1948-05-08,TRANS_1323,1761774295,43.07416678023996,-117.79891719887928,0
2025-10-30 03:13:55,4891840110447779,merchant_24,food,931.07,first_24,last_24,F,street_24,city_4,state_24,98392,33.72168153993801,-72.36257696891144,859515,job_4,1959-01-28,TRANS_1324,1761774235,45.93424311043128,-72.65206182705836,0
2025-10-30 03:12:55,4824883416412792,merchant_25,travel,744.48,first_25,last_25,F,street_25,city_5,state_25,61376,48.37511267367687,-96.98001368104318,735437,job_5,1946-08-31,TRANS_1325,1761774175,47.236410156685295,-81.46023294082795,0
2025-10-30 03:11:55,4468804609682600,merchant_26,travel,537.84,first_26,last_26,F,street_26,city_6,state_26,78830,48.112358340350696,-111.16755872679013,576900,job_6,1978-11-24,TRANS_1326,1761774115,25.21537285814153,-115.44414513438397,0
2025-10-30 03:10:55,4453854630705269,merchant_27,shopping,756.67,first_27,last_27,M,street_27,city_7,state_27,64410,41.34273012300277,-116.56993160601164,498502,job_7,1993-02-14,TRANS_1327,1761774055,25.090777137106844,-72.33487702154139,0
2025-10-30 03:09:55,4730735903309424,merchant_28,food,459.55,first_28,last_28,M,street_28,city_8,state_28,82107,44.708734497806475,-93.19322909835944,705984,job_8,1963-07-14,TRANS_1328,1761773995,46.940751882929895,-98.74685624895429,0
2025-10-30 03:08:55,4317541850227070,merchant_29,entertainment,703.53,first_29,last_29,M,street_29,city_9,state_29,51702,41.78955607538441,-110.81721652559654,351337,job_9,1959-04-13,TRANS_1329,1761773935,30.020333292786855,-70.70544351887034,0
2025-10-30 03:07:55,4412860638612192,merchant_30,grocery,814.9,first_30,last_30,F,street_30,city_10,state_30,33414,40.7197750234485,-117.34399290400987,976378,job_10,2002-03-21,TRANS_1330,1761773875,28.543530118857667,-95.51884444207887,0
2025-10-30 03:06:55,4901034466476606,merchant_31,food,362.12,first_31,last_31,M,street_31,city_11,state_31,13774,27.111672885030796,-72.26141300803505,298625,job_11,1978-05-01,TRANS_1331,1761773815,26.622489492296303,-104.8848182443758,0
2025-10-30 03:05:55,4140771633604026,merchant_32,entertainment,720.76,first_32,last_32,M,street_32,city_12,state_32,88211,42.19694324451733,-92.21903938212631,228673,job_12,1958-01-31,TRANS_1332,1761773755,33.98913190836185,-108.0172391224658,0
2025-10-30 03:04:55,4581389115851934,merchant_33,food,937.23,first_33,last_33,F,street_33,city_13,state_33,11060,42.55509098701629,-81.47674802890435,756861,job_13,1974-02-08,TRANS_1333,1761773695,29.204383926184065,-75.49322741280106,0
2025-10-30 03:03:55,4155637302847951,merchant_34,shopping,589.49,first_34,last_34,M,street_34,city_14,state_34,31070,45.43243144089618,-74.22597767426322,413921,job_14,1951-04-15,TRANS_1334,1761773635,42.78764780770253,-110.12882981674849,0
2025-10-30 03:02:55,4275223231246724,merchant_35,shopping,630.27,first_35,last_35,M,street_35,city_15,state_35,27975,30.538686267700218,-75.58452356449823,823674,job_15,1981-05-30,TRANS_1335,1761773575,48.39455302474893,-75.60785088870674,0
2025-10-30 03:01:55,4005233833589710,merchant_36,shopping,940.96,first_36,last_36,F,street_36,city_16,state_36,30262,39.185983222694496,-99.67923670596127,36613,job_16,2003-12-24,TRANS_1336,1761773515,37.19642322250904,-78.44524462822321,0
2025-10-30 03:00:55,4878656822812761,merchant_37,entertainment,55.0,first_37,last_37,M,street_37,city_17,state_37,10893,49.05131008480556,-100.40556703088397,589656,job_17,1965-01-21,TRANS_1337,1761773455,25.368894936303697,-79.10621261525482,0
2025-10-30 02:59:55,4090864927830519,merchant_38,shopping,897.5,first_38,last_38,M,street_38,city_18,state_38,95447,28.43907829713471,-73.86684382670781,554014,job_18,1975-04-04,TRANS_1338,1761773395,43.745453017151696,-81.53184023571683,0
2025-10-30 02:58:55,4889877376757919,merchant_39,travel,935.9,first_39,last_39,F,street_39,city_19,state_39,39145,39.04598150656967,-88.80234484920449,68189,job_19,1965-01-28,TRANS_1339,1761773335,40.87240128617857,-77.81722119050434,0
2025-10-30 02:57:55,4585780098782510,merchant_40,shopping,263.19,first_40,last_40,M,street_40,city_0,state_40,78202,40.04992019814854,-91.58250637498965,443841,job_20,1999-08-09,TRANS_1340,1761773275,36.70919945679333,-97.25580857939877,0
2025-10-30 02:56:55,4858171586732038,merchant_41,shopping,512.32,first_41,last_41,M,street_41,city_1,state_41,76240,45.74619574968399,-78.55891176951468,375780,job_21,1981-02-13,TRANS_1341,1761773215,41.912262790400284,-118.60641400339914,0
2025-10-30 02:55:55,4795414155471659,merchant_42,grocery,217.1,first_42,last_42,F,street_42,city_2,state_42,13168,42.638217258080275,-78.81720857741843,285584,job_22,1993-07-25,TRANS_1342,1761773155,49.64410060057493,-77.62788160905053,0
2025-10-30 02:54:55,4743448105828945,merchant_43,entertainment,615.57,first_43,last_43,F,street_43,city_3,state_43,79545,36.7006838093846,-107.07868887307104,299946,job_23,1969-03-24,TRANS_1343,1761773095,40.764234270253354,-92.7509901090551,0
2025-10-30 02:53:55,4985505216982312,merchant_44,food,385.74,first_44,last_44,F,street_44,city_4,state_44,78963,36.11536673529588,-103.29917525350376,726025,job_24,1958-05-11,TRANS_1344,1761773035,35.11528092183557,-101.97395561697653,0
2025-10-30 02:52:55,4201403531807351,merchant_45,food,801.98,first_45,last_45,M,street_45,city_5,state_45,79417,37.74144757880857,-104.22500196168963,887905,job_25,1956-07-23,TRANS_1345,1761772975,44.734309920275436,-111.26169798822073,0
2025-10-30 02:51:55,4907062781948153,merchant_46,travel,110.43,first_46,last_46,M,street_46,city_6,state_46,82810,29.683434174619983,-75.04009911387783,131199,job_26,1948-10-03,TRANS_1346,1761772915,28.553896357461323,-97.51862207276766,0
2025-10-30 02:50:55,4728695891583011,merchant_47,food,996.9,first_47,last_47,M,street_47,city_7,state_47,40377,35.153598579688754,-95.88112879387515,943485,job_27,1957-01-11,TRANS_1347,1761772855,48.996057654376926,-87.84288790852285,0
2025-10-30 02:49:55,4271128393993670,merchant_48,grocery,120.87,first_48,last_48,M,street_48,city_8,state_48,95324,39.911323318453555,-106.62809163139414,430094,job_28,1981-09-26,TRANS_1348,1761772795,36.8910093104338,-70.19231168292626,0
2025-10-30 02:48:55,4691384538270767,merchant_49,shopping,11.17,first_49,last_49,F,street_49,city_9,state_49,89613,28.64672605890775,-112.11807193566547,839839,job_29,1961-09-21,TRANS_1349,1761772735,43.38104270268036,-91.8214935991592,0
2025-10-30 02:47:55,4591588167117157,merchant_50,food,459.47,first_0,last_0,M,street_50,city_10,state_0,33408,38.62920776913845,-96.47324644183345,781616,job_0,1960-12-12,TRANS_1350,1761772675,45.54351357524702,-91.50875645669512,0
2025-10-30 02:46:55,4826616613119368,merchant_51,food,523.13,first_1,last_1,F,street_51,city_11,state_1,12257,28.926946315730582,-79.38438650496758,236242,job_1,1961-11-13,TRANS_1351,1761772615,45.93471227416146,-74.97506007918358,0
2025-10-30 02:45:55,4093563816899061,merchant_52,entertainment,126.21,first_2,last_2,F,street_52,city_12,state_2,42694,45.53547401367342,-87.43943644536026,693694,job_2,2001-05-17,TRANS_1352,1761772555,37.68005286998688,-79.05491768267862,0
2025-10-30 02:44:55,4984628117867121,merchant_53,grocery,562.97,first_3,last_3,F,street_53,city_13,state_3,86125,41.56430426963191,-116.61199805383407,239662,job_3,1951-02-01,TRANS_1353,1761772495,46.72343365373716,-76.21305026399997,0
2025-10-30 02:43:55,4041253940138428,merchant_54,entertainment,923.91,first_4,last_4,M,street_54,city_14,state_4,89729,48.245760609100344,-89.33064368987648,739111,job_4,1975-07-05,TRANS_1354,1761772435,40.71507899989145,-92.87832785528413,0
2025-10-30 02:42:55,4407184723618305,merchant_55,shopping,667.39,first_5,last_5,M,street_55,city_15,state_5,10299,28.05343222223638,-72.08186192149479,352889,job_5,1980-12-05,TRANS_1355,1761772375,38.34499039677761,-108.88601629519574,0
2025-10-30 02:41:55,4654652308475201,merchant_56,shopping,563.47,first_6,last_6,M,street_56,city_16,state_6,56143,43.810299025322045,-87.22695000056765,474828,job_6,1997-08-26,TRANS_1356,1761772315,32.811224735075214,-102.75232357116718,0
2025-10-30 02:40:55,4996189635843151,merchant_57,food,289.19,first_7,last_7,M,street_57,city_17,state_7,90332,48.38528956439781,-98.11742625067163,568348,job_7,2003-07-11,TRANS_1357,1761772255,41.35747588063811,-102.20968860925615,0
2025-10-30 02:39:55,4415956805028063,merchant_58,entertainment,246.6,first_8,last_8,M,street_58,city_18,state_8,82702,29.071080695410796,-103.69973563751046,230267,job_8,2000-02-16,TRANS_1358,1761772195,45.53330417306453,-105.15921063176496,0
2025-10-30 02:38:55,4767757357078281,merchant_59,shopping,35.54,first_9,last_9,F,street_59,city_19,state_9,39542,39.641927130076894,-74.43956995177138,640365,job_9,1999-02-27,TRANS_1359,1761772135,33.50627863426361,-104.98171499763596,0
